abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,split
,,,5.339999987801595,CC(C)(C)OC(O)=NCCOc1c(F)c(F)c(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)C=C3)c(F)c1F,CO,,Epsilon,7,Porphyrin,1,Train
,,,4.359987174441292,O=c1oc2ccccc2c2ccc(CCCCl)c(O)c12,CC#N,,Epsilon,2,Coumarin,1,Train
,,,5.233757362965511,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC,ClC(Cl)Cl,,Epsilon,7,Porphyrin,8,Train
328.0,415.0,,,Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,ClC(Cl)Cl,10.1016/j.molliq.2017.07.070,Deep4Chem,13,6n6,27,Train
,,,4.623249290397901,CN(C)C=NC1=C2CCCC(C=O)=C2Oc2c(I)cc(I)cc21,CC#N,,Epsilon,2,Coumarin,1,Train
292.0,372.0,,,COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CCO,10.1016/j.saa.2011.12.060,Deep4Chem,12,5n6,10,Train
547.0,,,,CCCCCc1nc2c3cc(/C=C(\C#N)C(=O)O)sc3c3sc(-c4ccc(-c5ccc6c(c5)[C@@H]5CCC[C@@H]5N6c5ccc(C)cc5)c5c4N=S=N5)cc3c2nc1CCCCC,ClC(Cl)Cl,10.1021/acsami.5b06404,Dye aggregation,10,5p6,1,Train
354.0,457.0,0.01,,COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)N=C(O)OC(C)(C)C,CO,10.1039/c1pp05123g,Deep4Chem,10,5p6,32,Train
578.0,606.0,0.34,4.6599998198406505,CCCCCCCCCCCCCCCCCCOC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OCCCCCCCCCCCCCCCCCC)cn3[B-](F)(F)[N+]2=C1,ClCCl,10.1021/acs.joc.9b00020,"Deep4Chem,BODIPY",5,BODIPY,1,Train
616.0,,,4.770000254188223,CC1=C(/C=C/c2ccc(N(C)C)cc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(/C=C/c3ccc(N(C)C)cc3)c(C)n1[B-]2(F)F,ClCCl,10.1002/chem.201303291,"Epsilon,BODIPY",5,BODIPY,2,Train
636.0,651.0,0.75,4.939998209912162,CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,Cc1ccccc1,10.1021/acs.joc.6b00414,Deep4Chem,5,BODIPY,6,Train
602.0,613.0,0.83,4.360006132229098,Cc1ccc(C2=[N+]3C(=Cc4ccc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,CCCCCC,10.1021/acs.joc.6b00414,Deep4Chem,5,BODIPY,6,Train
,,,4.235528446907549,COc1ccc2c(c1)c(=O)oc1cccc(C3OCC(C)(C)CO3)c12,ClCCl,,Epsilon,2,Coumarin,1,Train
543.0,568.0,0.0,,COc1ccc(Oc2c(Br)cc3n2[B-](F)(F)N2C(=[O+]c4ccc(OC)cc4)C(Br)=CC2=C3c2c(C)cc(C)cc2C)cc1,CC#N,10.1142/s1088424618500694,BODIPY,5,BODIPY,5,Train
515.0,527.0,0.78,,CC1=C2C=CC(=[Cl+])N2[B-](F)(F)n2c1cc1c2CCCC1,CO,10.1002/ejoc.201100324,BODIPY,5,BODIPY,4,Train
,390.0,,,N#Cc1cccc2[nH]ccc12,CO,10.1016/j.cplett.2017.07.038,Deep4Chem,10,5p6,9,Train
468.0,544.0,0.53,4.160498543522346,O=C1C2=C3C=Cc4ccccc4N3[B-](F)(F)[O+]=C2c2ccc(N3CCOCC3)c3cccc1c23,ClCCl,"10.1039/c4cs00030g,10.1021/ol702963w",Deep4Chem,4,Cyanine,5,Train
425.0,535.0,0.86,4.217483944213907,CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)O)c(C)n1c2=O,CO,10.1021/jo0110505,Deep4Chem,15,Benz,6,Train
590.0,652.0,0.45,,CC/N=c1\cc2oc3cc([NH2+]CCC(O)=NCC(=O)OC)c4ccccc4c3nc-2cc1C,O,10.1016/j.tet.2007.09.042,Deep4Chem,8,PAHs,2,Train
473.0,541.0,0.01,,Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3N2CCCC2)cc1,ClCCl,10.1039/C8CC00238J,ChemFluo,5,BODIPY,1,Train
506.0,,,,CCCCC(CC)COc1ccc(N(c2ccc(OCC(CC)CCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(C=C(C#N)C(=O)O)cc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)cc2)cc1,Clc1ccccc1,10.1002/cssc.201200636,Dye aggregation,6,Triphenylamine,1,Train
,,,4.499989334334184,CCOC(=O)c1c(C)cc(N2CCOCC2)c2c(O)nc3ccccc3c12,CO,,Epsilon,11,6p6,1,Train
394.0,446.0,,,CCCCOC(=O)/C=C/c1c(C(=O)OC)cc2ccccn12,ClCCl,10.1039/C2CC17557F,ChemFluo,10,5p6,1,Train
,,,4.229988836544811,CC(C)CC(=O)c1c(O)c(C=O)c(O)c2c1O[C@@H]1C=C(C(C)C)CC[C@]1(C)C2,CCCCCC,,Epsilon,9,Acridines,1,Train
,,,4.3222192947339195,CN(C)c1ccc2c(c1)[Si](C)(C)c1cc(N(C)C)ccc1C2=NCCCCCCN=C(O)OC(C)(C)C,CC#N,,Epsilon,9,Acridines,2,Train
569.0,,,,CCCCCCCCC1(CCCCCCCC)c2ccsc2-c2sc(-c3ccc(-c4cc5c(s4)-c4sc(/C=C(\C#N)C(=O)O)cc4C5C(CCCCCCC)CCCCCCC)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc21,ClCCl,10.1016/j.dyepig.2017.09.055,Dye aggregation,11,6p6,1,Train
,,,4.519998529118848,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,CO,,Epsilon,9,Acridines,1,Train
413.0,470.0,0.01,,O=Cc1cc(O)c(C=O)cc1O,CC(C)=O,10.1021/acs.joc.6b01969,Deep4Chem,15,Benz,11,Train
347.0,453.0,,,CC1(C)CC(=O)c2c(F)c(C(F)(F)F)c(F)c(F)c2N1,CCO,10.1016/j.jfluchem.2015.07.006,Deep4Chem,11,6p6,2,Train
,,,4.609999703842231,Nc1ccc2c(-c3ccccc3)c3ccc(N)cc3nc2c1,CCO,,Epsilon,9,Acridines,1,Train
,,,4.131939295210424,COC(=S)N=c1c2ccccc2n(C)c2ccccc12,CC#N,,Epsilon,9,Acridines,1,Train
393.0,,,,CCCCCCn1c2ccc(C=C3SC(=O)N=C3O)cc2c2cc(C=C3SC(=O)N=C3O)ccc21,C1CCOC1,10.1016/j.electacta.2015.10.172,Dye aggregation,3,Carbazole,1,Train
434.0,496.0,0.44,,COC1=NC2(C(C#N)=C(N)Oc3ccc4ccccc4c32)C(c2ccc(N(C)C)cc2)=C1C#N,CS(C)=O,10.1016/j.dyepig.2019.107777,ChemFluo,8,PAHs,2,Train
346.0,419.0,0.65,,N#Cc1cccc(N)c1C#N,O,10.1016/j.cplett.2006.03.073,Deep4Chem,15,Benz,4,Train
379.0,498.0,0.87,4.68930885912362,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,CC#N,10.1016/j.dyepig.2018.06.020,Deep4Chem,3,Carbazole,7,Train
542.0,679.0,0.0,,CC(C)(C)c1ccc2c(c1)c1cc3c4cc(C(C)(C)C)ccc4c4c5c6ccc(C(C)(C)C)cc6c6cc7c8cc(C(C)(C)C)ccc8c8c2c1c(c34)c(c78)c65,CCCCCC,10.1021/jo0613939,Deep4Chem,8,PAHs,3,Train
343.0,391.0,0.02,,CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CCCCCCC,10.1021/jz3002019,Deep4Chem,8,PAHs,25,Train
479.0,,,,CN1C=CC(=C2C=CC(=O)C=C2)C=C1,CC(C)=O,10.1016/j.tetlet.2005.05.031,Deep4Chem,4,Cyanine,7,Train
,,,4.099991233544684,CC(=O)Oc1ccc(Cc2cc3ccccc3oc2=O)cc1C,CCO,,Epsilon,2,Coumarin,1,Train
,,,0.6211762639397265,CC(C)C1=CC(=O)C2=C(C1=O)[C@H](O)[C@H](O)[C@H]1C(C)(C)CCC[C@]21C,CO,,Epsilon,11,6p6,1,Train
,,,5.470000113802327,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3[nH]c(cc3NCc3ccccc3)c2-c2ccccc2)C=C1,ClCCl,,Epsilon,7,Porphyrin,1,Train
355.0,404.0,,4.054229909863397,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,C1CCCCC1,10.1016/j.saa.2005.05.008,Deep4Chem,1,Naphthalimide,10,Train
410.5,431.0,0.44,5.269500101986912,COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C,ClCCl,10.1016/j.dyepig.2016.08.012,"Deep4Chem,ChemDataExtractor",3,Carbazole,4,Train
,,,4.099991233544684,CC1=C(C)C[C@@]2(C(O)=NCc3ccccc3)C(=O)Oc3ccccc3[C@H]2C1,CO,,Epsilon,11,6p6,1,Train
364.0,459.0,0.17,,Cc1ccc(-c2c3cc(N(C)C)ccc3nn2C)s1,ClCCl,10.1021/jacs.5b09241,ChemFluo,10,5p6,2,Train
544.0,557.0,0.78,,COc1cc(-c2ccc[nH]2)n2c1C=C1C(C)=C(C(C)=O)C(C)=[N+]1[B-]2(F)F,ClCCl,10.1039/C7PP00341B,BODIPY,5,BODIPY,1,Train
,,,0.056904845886795,COc1c(O)cc2oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,CO,,Epsilon,9,Acridines,1,Train
,,,4.264817823009537,COc1c(C(=O)Nc2ccc(C)cc2)csc1Cc1ccccc1,CCO,,Epsilon,12,5n6,1,Train
578.0,608.0,0.54,,F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(-c3ccccc3)ncnc2-c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,C1CCOC1,10.1002/ejoc.200900722,BODIPY,5,BODIPY,3,Train
518.0,644.0,,,Cc1ccc(N2c3ccc(-c4ccc(/C=C/c5ccc(C=C(C#N)C(=O)O)s5)s4)cc3[C@@H]3CCC[C@H]32)cc1,C1CCOC1,10.1039/c1cp20484j,DSSCDB,10,5p6,1,Train
,,,4.815577748324268,CC1=C(I)C(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,,Epsilon,5,BODIPY,2,Train
,,,0.5941272410634586,COc1cc(C)cc2c1C(=O)C1=C(O)CC[C@@H](O)[C@@]1(C)O2,CC#N,,Epsilon,9,Acridines,1,Train
,,,4.189995339964319,COC(=O)c1cc(OC)c(Cl)c2oc3cc(C)cc(O)c3c(=O)c12,CCO,,Epsilon,9,Acridines,2,Train
,,,4.658011396657113,O=C1OC2(c3ccccc31)c1cc(Cl)c(OCc3ccccc3[N+](=O)[O-])c(CN(Cc3ccccn3)Cc3ccccn3)c1Oc1c2cc(Cl)c(OCc2ccccc2[N+](=O)[O-])c1CN(Cc1ccccn1)Cc1ccccn1,CC#N,,Epsilon,9,Acridines,1,Train
498.0,548.0,0.73,,Clc1ccc(C2=C(c3ccc(Cl)cc3)c3ccc4cccc5c(=C6C=CC(=[Cl+])C=C6)c(-c6ccc(Cl)cc6)c(c3c45)O2)cc1,ClCCl,10.1002/anie.201708127,ChemFluo,8,PAHs,1,Train
507.0,519.0,0.38,,Cc1ccc2n1[B-](F)(F)n1c(C)ccc1C2=C1C=CC(=[N+](C)C)C=C1,CCCCCC,10.1016/j.dyepig.2017.10.018,"Deep4Chem,BODIPY",5,BODIPY,10,Train
416.0,699.0,0.05,4.296665190261531,CC1(C)c2ccccc2N(c2ccc3c(ccc4nc5ccc6cc(N7c8ccccc8C(C)(C)c8ccccc87)ccc6c5nc43)c2)c2ccccc21,ClCCl,10.1039/C6SC04863C,Deep4Chem,6,Triphenylamine,5,Train
583.0,640.0,0.58,4.770000254188223,COc1cccc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=C(c2ccccc2)c2c(-c4cccc(OC)c4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)c1,ClCCl,10.1021/acs.joc.9b01425,"Deep4Chem,BODIPY",5,BODIPY,5,Train
,,,5.253338005326106,CCCCCCCCOC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OCCCCCCCC)c5C)C=C4C)cc3C,ClCCl,,Epsilon,7,Porphyrin,1,Train
502.0,518.0,0.69,,F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,OCC(O)CO,10.1002/chem.201901315,BODIPY,5,BODIPY,19,Train
603.0,672.0,0.58,4.9494997863176495,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,C1CCOC1,10.1002/1521-3773(20010119)40:2<385::AID-ANIE385>3.0.CO;2-F,"Epsilon,BODIPY",5,BODIPY,6,Train
528.0,566.0,0.75,,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,CC(C)=O,10.1002/adfm.201300198,BODIPY,5,BODIPY,5,Train
671.0,681.0,0.29,4.905795880367869,CCOC(=O)c1ccc(/C=C/C2=[N+]3C(=C(c4ccccc4)c4ccc(/C=C/c5ccc(C(=O)OCC)o5)n4[B-]3(F)F)C=C2)o1,ClC(Cl)Cl,10.1039/c4cs00030g,Deep4Chem,5,BODIPY,1,Train
743.0,808.0,,4.5339994380323425,Cc1ccc(N2c3c4n(c5ccccc35)[B-](F)(F)[N+](c3ccc(C)cc3)=C3C4=[N+](c4ccccc43)[B-]2(F)F)cc1,ClCCl,10.1039/c4cs00030g,"Deep4Chem,SMFluo",5,BODIPY,1,Train
327.0,394.0,,,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cccc6ccccc56)cc4c4cc(-c5cccc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CN(C)C=O,10.1021/acsami.7b06547,Deep4Chem,8,PAHs,12,Train
498.0,,,,CCCCOc1ccc(-c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)s2)cc1,ClC(Cl)Cl,10.1002/cssc.201402401,Dye aggregation,12,5n6,1,Train
,464.0,0.2,,CC(C)(C)c1ccc(-c2cc3c(-c4ccc(C(C)(C)C)cc4)c4cccc5c(-c6ccc(C(C)(C)C)cc6)cc6c(-c7ccc(C(C)(C)C)cc7)c7cccc2c7c3c6c54)cc1,CC#N,10.1021/jp052337z,Deep4Chem,8,PAHs,5,Train
,,,5.620136054973758,Cc1cc(C)c(-c2c3nc(c(-c4ccc(NC(=O)CBr)cc4)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5ccc(NC(=O)CBr)cc5)c5ccc2[nH]5)C=C4)C=C3)c(C)c1,ClCCl,,Epsilon,7,Porphyrin,1,Train
,,,5.079181246047625,CCOC(=O)c1c(CC)c2cc3nc(c(-c4cccc(N=C(O)CCCN5C(=O)C=CC5=O)c4)c4[nH]c(cc5nc(c(OC)c1[nH]2)CC5(C)C)c(CC)c4C(=O)OCC)CC3(C)C,CC#N,,Epsilon,7,Porphyrin,1,Train
,444.0,0.16,,COc1cc(/C=C/c2ccccn2)c(OC)cc1C=O,Cc1ccccc1,10.1016/j.molstruc.2015.03.036,Deep4Chem,13,6n6,5,Train
522.0,537.0,0.9,,CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](OC(=O)C(F)(F)F)(OC(=O)C(F)(F)F)[N+]2=C1C,CCO,10.1002/adfm.201300198,BODIPY,5,BODIPY,5,Train
,,,4.359987174441292,COc1c(C)c2c(n(C)c1=O)C(=O)c1ccccc1C2=O,CO,,Epsilon,13,6n6,1,Train
,,,4.079181246047625,C[N+]1=C(C(=O)O)C(=Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,O=S(=O)(O)O,,Epsilon,10,5p6,1,Train
384.0,449.0,,,CCC1(CC)c2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,10.1016/j.dyepig.2012.06.004,DSSCDB,6,Triphenylamine,1,Train
,534.0,0.18,,N#Cc1cccc2c(N)c(-c3nn([C@H]4C[C@H](O)[C@@H](CO)O4)c4ncnc(N)c34)ccc12,CS(C)=O,10.1016/j.tetlet.2014.10.116,Deep4Chem,8,PAHs,10,Train
379.0,455.0,0.08,,CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,ClCCl,10.1021/acs.joc.9b02756,Deep4Chem,11,6p6,1,Train
688.0,722.0,0.15,4.819543935541868,CC(C)(C)OC(O)=N[C@@H](CCn1cc(COc2ccc(-c3cc(-c4ccccc4)c4n3[B-](F)(F)n3c(=C5C=CC(=[O+]CCCS(=O)(=O)O)C=C5)cc(-c5ccccc5)c3=N4)cc2)nn1)C(=O)[O-],O,10.1016/j.tetlet.2017.10.034,Deep4Chem,5,BODIPY,1,Train
474.0,576.0,0.88,,O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(C=O)c4ccc1c2c43,CCOC(C)=O,10.1021/acs.joc.5b01987,ChemFluo,8,PAHs,10,Train
491.0,628.0,0.0,,COc1ccc2c(c1)C(=O)c1cc(OC)cc(OC)c1-2,CC#N,10.1039/c4cp01724b,Deep4Chem,13,6n6,3,Train
504.0,522.0,0.54,4.825750581348028,Cc1cc(C)n2c1C(=C1C=CC(=[I+])C=C1)c1c(C)cc(C)n1[B-]2(O)O,ClC(Cl)Cl,10.1021/jo061567m,Deep4Chem,5,BODIPY,1,Train
422.0,635.0,0.62,,CCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4cc(N=C(O)OCC)ccc34)ccc21,ClC(Cl)Cl,10.1016/j.dyepig.2015.04.018,Deep4Chem,2,Coumarin,1,Train
528.0,,,4.683947130751513,CCN(CC)c1ccc(N=Nc2nc3ccccc3s2)c(O)c1,CO,,ChemDataExtractor,10,5p6,1,Train
517.0,547.0,0.01,4.230500011841471,Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CO,10.1016/j.tet.2011.11.070,"Deep4Chem,BODIPY",5,BODIPY,9,Train
459.0,535.0,0.03,,CC[N+](CC)=C1C=CC2=C(c3c(C)cc(C)cc3C)c3cc(C(C)=O)cn3[B-](F)(F)N21,C1COCCO1,10.1016/j.dyepig.2020.108510,BODIPY,5,BODIPY,18,Train
503.0,554.0,0.53,,COC(=O)Cn1cc(C2=CC3=C(C)c4c(C)cc(C)n4[B-](F)(F)[N+]3=C2)nn1,CO,10.1002/ejoc.201100324,BODIPY,5,BODIPY,4,Train
440.0,,,,CCCCCCCCn1c2ccccc2c2cc(-c3cc4nc5c6cccnc6c6ncccc6c5nc4cc3-c3ccc4c(c3)c3ccccc3n4CCCCCCCC)ccc21,ClCCl,10.1039/C9SE00810A,Dye aggregation,3,Carbazole,1,Train
612.0,666.0,0.67,4.732499907723219,Cc1cc2n(c1-c1ccc(C=O)s1)[B-](F)(F)n1c(cc(C)c1=C1C=CC=[S+]1)=C2,Cc1ccccc1,10.1021/jo502068u,"Epsilon,BODIPY",5,BODIPY,5,Train
,,,4.389998422607333,Cc1c(OCC(=O)c2ccc(Br)cc2)ccc2c1oc(=O)c1ccccc12,CC#N,,Epsilon,2,Coumarin,1,Train
502.0,527.0,0.0,,C=Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1,10.1021/acs.joc.5b00731,BODIPY,5,BODIPY,1,Train
,,,3.973127853599699,Clc1ccc(N=c2c3ccccc3[nH]c3ccccc23)cc1,Cc1ccccc1,,Epsilon,9,Acridines,1,Train
502.0,528.0,0.0,,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,CC#N,10.1039/C7CP08472B,Deep4Chem,5,BODIPY,6,Train
,,,4.099991233544684,O=C1OCC(O)=C1C(C1=C(O)COC1=O)c1cccc([N+](=O)[O-])c1,CO,,Epsilon,12,5n6,1,Train
,,,5.47567118832443,CC(Cl)CN(CC(C)Cl)c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl,,Epsilon,7,Porphyrin,1,Train
,,,4.429994384151707,C=C(C)C(O)Cc1c(O)cc2oc3cc(OC)c(OC)c(CC=C(C)C)c3c(=O)c2c1O,CCO,,Epsilon,9,Acridines,1,Train
318.0,360.0,0.71,4.544068044350276,CCC(C)(C)c1ccc(-c2ccc3c(c2)C(CCOC)(CCOC)c2cc(C(C)(C)CC)ccc2-3)cc1,C1CCCCC1,10.1007/BF00723901,Deep4Chem,13,6n6,1,Train
506.0,517.0,0.05,,CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccccc2OCc2ccccc2[N+](=O)[O-])=C2C(C)=CC(C)=[N+]21,ClC(Cl)Cl,10.1021/ja212125w,BODIPY,5,BODIPY,5,Train
504.0,,,,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)c5nccnc45)s3)cc2)cc1,Cc1ccccc1,10.1039/C4TA04884A,Dye aggregation,6,Triphenylamine,2,Train
518.0,592.0,0.04,,CC1=C([Se]c2ccccc2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c([Se]c3ccccc3)c(C)n1[B-]2(F)F,C1CCOC1,10.1039/C8TC00944A,BODIPY,5,BODIPY,6,Train
430.0,513.0,0.55,,N#Cc1ccn2c(N)c(-c3ccc(Cl)cc3)nc2c1,CS(C)=O,10.1021ja204016e_0306,ChemFluo,10,5p6,1,Train
496.0,,,,CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc(-c3c(-c4ccc(-c5ccc(C6=S=CC=C6)s5)s4)sc(-c4ccsc4-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)c3-c3ccc(N(c4ccc(OCCCC)cc4)c4ccc(OCCCC)cc4)cc3)cc2)cc1,C1CCOC1,10.1016/j.orgel.2012.07.021,DSSCDB,6,Triphenylamine,1,Train
,,,3.4699692094999595,CCC(C)C(=O)c1c(OC)c(C)c(OC(C)=O)c(Cc2c(OC(C)=O)cc(OC(C)=O)c3c2O[C@H](c2ccc(OC(C)=O)c(OC(C)=O)c2)[C@@H](OC(C)=O)C3)c1OC(C)=O,CO,,Epsilon,11,6p6,1,Train
405.0,,,,CCCCn1c(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2)nc2c3cccc4ccc5cccc(c5c43)c21,Cc1ccccc1,10.1002/ajoc.201402214,Dye aggregation,8,PAHs,6,Train
417.0,,,,O=C(O)C1=CC=C(c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)CC1,CC#N,10.1021/ol802630x,Dye aggregation,6,Triphenylamine,1,Train
422.0,526.0,0.02,3.7489628612561616,N=c1n[n+]([O-])c2cc(F)ccc2[nH]1,O,10.1021/acs.joc.7b03035,Deep4Chem,11,6p6,2,Train
400.0,455.0,0.83,4.0597526942092985,COc1ccc(-c2cnc3nn4ccccc4c3n2)cc1,C1CCOC1,10.1021/jo801549u,Deep4Chem,10,5p6,1,Train
,,,0.5717088340294677,C=CC(C)(C)OC(=O)c1c(O)c(C)cc2oc3ccc(OC)c(OC)c3c(=O)c12,CO,,Epsilon,9,Acridines,1,Train
533.0,,,,c1ccc(-c2[nH]c3ccccc3c2N=Nc2nc3ccccc3s2)cc1,ClC(Cl)Cl,,ChemDataExtractor,10,5p6,1,Train
,,,4.450002630173186,COc1ccc2oc3c(OC)c(OC)cc(O)c3c(=O)c2c1,CO,,Epsilon,9,Acridines,1,Train
,,,3.8068580295188177,CCCCc1ccc(O)c2c1C(=O)c1ccccc1C2=O,c1ccccc1,,Epsilon,9,Acridines,1,Train
425.0,,,,N#CC(=Cc1ccc(/C=N/N(c2ccccc2)c2ccccc2)cc1)C(=O)O,C1CCOC1,10.1016/j.orgel.2011.08.010,Dye aggregation,13,6n6,1,Train
514.0,604.0,0.17,,F[B-]1(F)n2cccc2C(=c2ccc(=C3C=CC(=[N+](c4ccccc4)c4ccccc4)C=C3)s2)c2cccn21,C1CCCCC1,10.1021/jo802519b,BODIPY,5,BODIPY,2,Train
,,,4.107209969647869,O=C(N[C@@H]1CCC[C@H]1O)C(O)=CC(=O)c1cc(Cc2ccc(F)cc2F)cn(Cc2ccc(F)cc2)c1=O,CO,,Epsilon,13,6n6,1,Train
369.0,429.0,,,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5c6ccccc6cc6ccccc56)cc4c4cc(-c5c6ccccc6cc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,C1COCCO1,10.1021/acsami.7b06547,Deep4Chem,8,PAHs,12,Train
441.0,,,,CCOC(=O)C1=C(c2ccc(-c3ccccc3)cc2)N=C(O)C1=CC1=CCC(=C=O)C=C1,CS(C)=O,,ChemDataExtractor,4,Cyanine,1,Train
290.0,320.0,0.0,,CC(O)=Nc1ccc(O)cc1,CCCCO,10.1016/j.bpc.2008.09.004,Deep4Chem,15,Benz,5,Train
369.0,386.0,,,N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,CS(C)=O,10.1016/j.molstruc.2017.07.010,Deep4Chem,11,6p6,9,Train
,,,5.80037335489135,BrCc1cccc(-c2c3nc(c(-c4cccc(CBr)c4)c4ccc([nH]4)c(-c4cccc(CBr)c4)c4nc(c(-c5cccc(CBr)c5)c5ccc2[nH]5)C=C4)C=C3)c1,CC(C)=O,,Epsilon,7,Porphyrin,3,Train
388.0,542.0,0.75,,CCCCCCCCN1c2ccc(C#Cc3ccc(F)cc3)cc2Sc2cc(C=O)ccc21,CS(C)=O,10.1016/j.molliq.2019.04.102,Deep4Chem,9,Acridines,7,Train
,447.0,,,c1ccc(N(c2ccccc2)c2ccc(-c3nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccccc4n3)cc2)cc1,C1CCCCC1,10.1021/jo501305h,Deep4Chem,6,Triphenylamine,5,Train
,,,5.243038048686294,CC(C)(C)C(O)=Nc1ccccc1-c1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c(-c4ccccc4)c4ccc1[nH]4)CC3)C=C2,ClCCl,,Epsilon,7,Porphyrin,1,Train
