row_index,solute_max_tanimoto,solute_min_descriptor_distance,solute_scaffold_novel,solute_scaffold_similarity,solute_local_density,solute_scaffold_in_train_and_val,solute_scaffold_train_and_val_count,solute_top3_mean_tanimoto,solute_top5_mean_tanimoto,solute_neighbor_count_ge_0_5,solute_neighbor_count_ge_0_7,solute_neighbor_count_ge_0_8,solute_top1_top2_tanimoto_gap,solute_same_scaffold_neighbor_count_ge_0_5,solute_other_scaffold_neighbor_count_ge_0_5
167,0.7959183673469388,999.0,0.0,1.0,0.0,1.0,1.0,0.6522108843537415,0.5877749212892704,4.0,1.0,0.0,0.1768707482993197,1.0,3.0
168,0.7288135593220338,999.0,0.0,1.0,0.0,1.0,701.0,0.6891184086629001,0.6522428380678936,8.0,1.0,0.0,0.056938559322033844,8.0,0.0
169,0.92,999.0,1.0,1.0,0.0,0.0,0.0,0.8871428571428571,0.8200667504538472,23.0,4.0,3.0,0.0,0.0,23.0
170,0.24193548387096775,999.0,1.0,0.3,0.0,0.0,0.0,0.2380239022603948,0.23539675893865447,0.0,0.0,0.0,0.0050933786078098675,0.0,0.0
171,1.0,999.0,0.0,1.0,0.0,1.0,7.0,0.9407407407407407,0.8933333333333332,350.0,34.0,10.0,0.0,5.0,345.0
172,0.7333333333333333,999.0,1.0,0.7073170731707317,0.0,0.0,0.0,0.7059829059829058,0.6926068376068375,82.0,1.0,0.0,0.04102564102564099,0.0,82.0
173,0.8666666666666667,999.0,0.0,1.0,0.0,1.0,59.0,0.8289855072463768,0.7848999309868875,36.0,4.0,2.0,0.0,6.0,30.0
174,0.7093023255813954,999.0,1.0,0.6785714285714286,0.0,0.0,0.0,0.6657270378200612,0.6384606129359391,36.0,1.0,0.0,0.03253464881371859,0.0,36.0
175,1.0,999.0,0.0,1.0,0.0,1.0,60.0,0.7936507936507936,0.7266142050040355,14.0,2.0,1.0,0.2857142857142857,10.0,4.0
176,0.6666666666666666,999.0,0.0,1.0,0.0,1.0,2.0,0.5651434788521692,0.48844597351329294,2.0,0.0,0.0,0.0852713178294573,2.0,0.0
177,1.0,999.0,0.0,1.0,0.0,1.0,47.0,0.8132278620083498,0.7547546411982033,9.0,2.0,1.0,0.2432432432432432,5.0,4.0
178,1.0,999.0,0.0,1.0,0.0,1.0,1.0,0.9071729957805909,0.8886075949367089,107.0,35.0,17.0,0.1392405063291139,1.0,106.0
179,0.9032258064516129,999.0,1.0,0.896551724137931,0.0,0.0,0.0,0.8282642089093702,0.784359754493998,25.0,7.0,2.0,0.06451612903225801,0.0,25.0
180,1.0,999.0,0.0,1.0,0.0,1.0,10.0,0.812002376708259,0.7515692421169093,27.0,2.0,1.0,0.2549019607843137,1.0,26.0
181,0.79,999.0,1.0,0.6794871794871795,0.0,0.0,0.0,0.7331953522149601,0.7182726309687995,63.0,4.0,0.0,0.08411764705882352,0.0,63.0
182,0.78125,999.0,0.0,1.0,0.0,1.0,2.0,0.7137500000000001,0.6660385131508321,12.0,1.0,0.0,0.10124999999999995,2.0,10.0
183,0.375,999.0,1.0,0.4146341463414634,0.0,0.0,0.0,0.33325874209332856,0.31847376377451564,0.0,0.0,0.0,0.04846938775510207,0.0,0.0
184,1.0,999.0,0.0,1.0,0.0,1.0,14.0,0.8212962962962963,0.7379769392033543,11.0,3.0,1.0,0.24444444444444446,5.0,6.0
185,1.0,999.0,0.0,1.0,0.0,1.0,15.0,0.6145833333333334,0.49429112554112553,2.0,1.0,1.0,0.5,2.0,0.0
186,0.7093023255813954,999.0,1.0,0.5921052631578947,0.0,0.0,0.0,0.6408630129560362,0.5945910678468818,7.0,1.0,0.0,0.07293868921775903,0.0,7.0
187,0.35,999.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.328525641025641,0.320632333767927,0.0,0.0,0.0,0.026923076923076883,0.0,0.0
188,0.6388888888888888,999.0,1.0,0.46153846153846156,0.0,0.0,0.0,0.5633903133903134,0.4856532356532357,2.0,0.0,0.0,0.04914529914529908,0.0,2.0
189,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.7047146401985112,0.52370501632064,2.0,2.0,2.0,0.19354838709677424,0.0,2.0
190,1.0,999.0,0.0,1.0,0.0,1.0,24.0,0.8711864406779662,0.8146934312270563,5.0,4.0,3.0,0.18644067796610164,5.0,0.0
191,0.6428571428571429,999.0,0.0,1.0,0.0,1.0,4.0,0.5552312271062271,0.5137838975540588,2.0,0.0,0.0,0.10439560439560447,1.0,1.0
192,0.8709677419354839,999.0,1.0,0.6451612903225806,0.0,0.0,0.0,0.6852474389846538,0.5770904923762995,2.0,1.0,1.0,0.17399804496578686,0.0,2.0
193,1.0,999.0,0.0,1.0,0.0,1.0,95.0,0.8646451329378158,0.817625639576859,6.0,6.0,2.0,0.16216216216216217,6.0,0.0
194,0.4528301886792453,999.0,1.0,0.6944444444444444,0.0,0.0,0.0,0.45283018867924535,0.4345971641135006,0.0,0.0,0.0,0.0,0.0,0.0
195,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.959349593495935,0.8796097560975609,10.0,5.0,3.0,0.0,1.0,9.0
196,1.0,999.0,0.0,1.0,0.0,1.0,33.0,0.8363636363636363,0.7198996435616154,10.0,3.0,1.0,0.23333333333333328,5.0,5.0
197,0.3953488372093023,999.0,1.0,0.3728813559322034,0.0,0.0,0.0,0.38753870149218983,0.38286556323765625,0.0,0.0,0.0,0.006459948320413411,0.0,0.0
198,0.6170212765957447,999.0,1.0,0.5384615384615384,0.0,0.0,0.0,0.5923404255319148,0.5700425531914893,6.0,0.0,0.0,0.03702127659574472,0.0,6.0
199,0.71875,999.0,1.0,0.6862745098039216,0.0,0.0,0.0,0.7088141025641027,0.653789790510042,19.0,3.0,0.0,0.011057692307692268,0.0,19.0
200,0.7910447761194029,999.0,1.0,0.7368421052631579,0.0,0.0,0.0,0.7419750562257207,0.6778005950331643,11.0,2.0,0.0,0.0,0.0,11.0
201,1.0,999.0,0.0,1.0,0.0,1.0,3.0,1.0,0.9695652173913043,40.0,10.0,7.0,0.0,3.0,37.0
202,0.8285714285714286,999.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.6684016242155777,0.6283137018020739,12.0,1.0,1.0,0.2333333333333334,0.0,12.0
203,0.7045454545454546,999.0,0.0,1.0,0.0,1.0,1073.0,0.6792122971368254,0.6597152546369728,46.0,1.0,0.0,0.0253001715265867,40.0,6.0
204,0.6875,999.0,0.0,1.0,0.0,1.0,175.0,0.66390800506249,0.6442750355956337,6.0,0.0,0.0,0.034438775510204134,6.0,0.0
205,0.5471698113207547,999.0,1.0,0.3225806451612903,0.0,0.0,0.0,0.5339050886220696,0.5136763865065752,3.0,0.0,0.0,0.01989708404802748,0.0,3.0
206,0.5333333333333333,999.0,1.0,0.71875,0.0,0.0,0.0,0.4832850241545894,0.46495537972102136,1.0,0.0,0.0,0.0733333333333333,0.0,1.0
207,1.0,999.0,0.0,1.0,0.0,1.0,87.0,0.9267399267399267,0.8156930788509735,35.0,3.0,3.0,0.07692307692307687,12.0,23.0
208,0.7291666666666666,999.0,0.0,1.0,0.0,1.0,701.0,0.6660423603403626,0.6396834713566123,17.0,1.0,0.0,0.08765723270440251,16.0,1.0
209,0.40540540540540543,999.0,1.0,0.5769230769230769,0.0,0.0,0.0,0.3779421526789948,0.3688304336725389,0.0,0.0,0.0,0.0369843527738265,0.0,0.0
210,0.631578947368421,999.0,1.0,0.6714285714285714,0.0,0.0,0.0,0.6271658527762706,0.6173824676345455,25.0,0.0,0.0,0.0027129679869777323,0.0,25.0
211,0.7808219178082192,999.0,1.0,0.7058823529411765,0.0,0.0,0.0,0.7602739726027398,0.7396259220231822,15.0,4.0,0.0,0.03082191780821919,0.0,15.0
212,0.7111111111111111,999.0,0.0,1.0,0.0,1.0,70.0,0.6868698129567695,0.6298558779218448,6.0,1.0,0.0,0.01545893719806768,6.0,0.0
213,0.7906976744186046,999.0,1.0,0.9259259259259259,0.0,0.0,0.0,0.777322505229482,0.7562801244528818,19.0,4.0,0.0,0.004983388704318914,0.0,19.0
214,0.36923076923076925,999.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.29717080305315596,0.2798176333470451,0.0,0.0,0.0,0.10452488687782807,0.0,0.0
215,0.543859649122807,999.0,0.0,1.0,0.0,1.0,5.0,0.5174447417979978,0.4467706203202385,3.0,0.0,0.0,0.035385072851620625,3.0,0.0
216,0.8571428571428571,999.0,1.0,0.5909090909090909,0.0,0.0,0.0,0.8265287061868737,0.8028813886884596,131.0,28.0,2.0,0.01376936316695343,0.0,131.0
217,0.35714285714285715,999.0,1.0,0.390625,0.0,0.0,0.0,0.3478852915472634,0.33055657175375486,0.0,0.0,0.0,0.008658008658008642,0.0,0.0
218,1.0,999.0,0.0,1.0,0.0,1.0,56.0,0.8031482442483999,0.7445828241000604,12.0,3.0,1.0,0.29268292682926833,10.0,2.0
219,1.0,999.0,0.0,1.0,0.0,1.0,24.0,0.8211382113821138,0.765410199556541,36.0,3.0,1.0,0.2682926829268293,17.0,19.0
220,0.6764705882352942,999.0,1.0,0.5068493150684932,0.0,0.0,0.0,0.5981065194956702,0.5628653536584691,5.0,0.0,0.0,0.11125319693094637,0.0,5.0
221,0.9411764705882353,999.0,0.0,1.0,0.0,1.0,2.0,0.9151222132688691,0.8681368731118232,473.0,27.0,4.0,0.0,2.0,471.0
222,0.582089552238806,999.0,1.0,0.6774193548387096,0.0,0.0,0.0,0.5593559977888336,0.5352520167523962,4.0,0.0,0.0,0.0,0.0,4.0
223,0.6896551724137931,999.0,1.0,0.6222222222222222,0.0,0.0,0.0,0.6180312250291966,0.5949212991200821,8.0,0.0,0.0,0.09874608150470221,0.0,8.0
224,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8403936670945656,0.7841199211869719,12.0,4.0,1.0,0.21052631578947367,7.0,5.0
225,0.6984126984126984,999.0,1.0,0.5609756097560976,0.0,0.0,0.0,0.666525368006066,0.6410980866440397,26.0,0.0,0.0,0.0262815508717148,0.0,26.0
226,0.711864406779661,999.0,1.0,0.6097560975609756,0.0,0.0,0.0,0.6850493296230712,0.6757927385914936,59.0,1.0,0.0,0.04022261573488484,0.0,59.0
227,0.5,999.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.46643783371472153,0.43730017280452405,1.0,0.0,0.0,0.021739130434782594,0.0,1.0
228,0.6944444444444444,999.0,1.0,0.6944444444444444,0.0,0.0,0.0,0.6379855465221319,0.6011643994420309,6.0,0.0,0.0,0.08468834688346882,0.0,6.0
229,1.0,999.0,0.0,1.0,0.0,1.0,33.0,0.8333333333333334,0.747089947089947,6.0,3.0,1.0,0.2142857142857143,5.0,1.0
230,0.423728813559322,999.0,1.0,0.4716981132075472,0.0,0.0,0.0,0.4182030148131843,0.40784488581098743,0.0,0.0,0.0,0.0055469953775038605,0.0,0.0
231,1.0,999.0,0.0,1.0,0.0,1.0,37.0,0.7373737373737373,0.6629505582137162,13.0,1.0,1.0,0.36363636363636365,4.0,9.0
232,0.8275862068965517,999.0,0.0,1.0,0.0,1.0,8.0,0.8275862068965517,0.816891736281222,168.0,13.0,4.0,0.0,8.0,160.0
233,0.8307692307692308,999.0,0.0,1.0,0.0,1.0,1.0,0.7416250416250416,0.7003244267437088,9.0,2.0,1.0,0.09050949050949053,1.0,8.0
234,1.0,999.0,0.0,1.0,0.0,1.0,53.0,0.7640136927685067,0.6901473460958867,6.0,1.0,1.0,0.3421052631578947,5.0,1.0
235,0.9047619047619048,999.0,1.0,0.717391304347826,0.0,0.0,0.0,0.852751517273576,0.8280688208119068,235.0,16.0,2.0,0.04538690476190477,0.0,235.0
236,0.8208955223880597,999.0,1.0,0.8035714285714286,0.0,0.0,0.0,0.7947384290667873,0.7335594753505201,60.0,3.0,2.0,0.0,0.0,60.0
237,0.6229508196721312,999.0,1.0,0.5625,0.0,0.0,0.0,0.6162524237616781,0.6129670200532178,93.0,0.0,0.0,0.01004759386567955,0.0,93.0
238,0.3411764705882353,999.0,1.0,0.3263157894736842,0.0,0.0,0.0,0.33497786211258695,0.32946996241746396,0.0,0.0,0.0,0.0,0.0,0.0
239,0.9807692307692307,999.0,0.0,1.0,0.0,1.0,272.0,0.8965560583207642,0.8550764921353157,72.0,6.0,4.0,0.118024132730015,34.0,38.0
240,0.8125,999.0,1.0,0.5490196078431373,0.0,0.0,0.0,0.7725030921459494,0.68063933174708,4.0,3.0,1.0,0.01658163265306123,0.0,4.0
241,0.5652173913043478,999.0,1.0,0.4782608695652174,0.0,0.0,0.0,0.4600107353730542,0.4242004556717169,1.0,0.0,0.0,0.1578099838969404,0.0,1.0
242,0.4177215189873418,999.0,1.0,0.5,0.0,0.0,0.0,0.41187374711522096,0.3996708014816125,0.0,0.0,0.0,0.007465108730931536,0.0,0.0
243,0.4,999.0,1.0,0.3728813559322034,0.0,0.0,0.0,0.3901559454191033,0.37831297653416246,0.0,0.0,0.0,0.011111111111111127,0.0,0.0
244,0.358974358974359,999.0,1.0,0.3855421686746988,0.0,0.0,0.0,0.3480789503559902,0.34205714665283893,0.0,0.0,0.0,0.014888337468982604,0.0,0.0
245,0.5873015873015873,999.0,0.0,1.0,0.0,1.0,2.0,0.49968876439464677,0.46654136923586637,1.0,0.0,0.0,0.13141923436041086,0.0,1.0
246,1.0,999.0,0.0,1.0,0.0,1.0,13.0,0.8566239316239316,0.8058662508662507,12.0,6.0,1.0,0.20512820512820518,1.0,11.0
247,0.7192982456140351,999.0,0.0,1.0,0.0,1.0,7.0,0.7094172212139545,0.6885813672111313,7.0,2.0,0.0,0.0,7.0,0.0
248,0.684931506849315,999.0,1.0,0.6285714285714286,0.0,0.0,0.0,0.6464201703927731,0.6278521022356639,206.0,0.0,0.0,0.0539791258969341,0.0,206.0
249,0.7457627118644068,999.0,1.0,0.6590909090909091,0.0,0.0,0.0,0.710077469611368,0.6968798151001541,52.0,1.0,0.0,0.048793014894709774,0.0,52.0
250,0.8260869565217391,999.0,0.0,1.0,0.0,1.0,14.0,0.7574278723347047,0.6961233900674895,11.0,2.0,1.0,0.05335968379446643,6.0,5.0
251,1.0,999.0,0.0,1.0,0.0,1.0,17.0,0.8319209039548022,0.7637358757062146,9.0,3.0,1.0,0.25,4.0,5.0
252,0.7297297297297297,999.0,0.0,1.0,0.0,1.0,6.0,0.6449976292081555,0.60367811420443,9.0,1.0,0.0,0.12446657183499288,3.0,6.0
253,0.7727272727272727,999.0,0.0,1.0,0.0,1.0,1.0,0.6976144422952935,0.6738878143133462,9.0,1.0,0.0,0.09090909090909094,1.0,8.0
254,1.0,999.0,0.0,1.0,0.0,1.0,1.0,0.7921727395411606,0.6815325999536526,4.0,1.0,1.0,0.3076923076923077,1.0,3.0
255,0.7719298245614035,999.0,1.0,0.7346938775510204,0.0,0.0,0.0,0.7195101069464398,0.6061267820233841,3.0,2.0,0.0,0.06225240520656472,0.0,3.0
256,1.0,999.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.5719444444444444,3.0,1.0,1.0,0.5,1.0,2.0
257,0.7049180327868853,999.0,1.0,0.8269230769230769,0.0,0.0,0.0,0.697562137582616,0.6906878201839782,58.0,1.0,0.0,0.006804825239715484,0.0,58.0
258,1.0,999.0,0.0,1.0,0.0,1.0,26.0,0.8644257703081233,0.7324172278453739,4.0,3.0,2.0,0.17142857142857137,4.0,0.0
259,0.7872340425531915,999.0,1.0,0.625,0.0,0.0,0.0,0.6798950076484495,0.6503389653733833,19.0,1.0,0.0,0.15978306216103466,0.0,19.0
260,0.7236842105263158,999.0,1.0,0.8,0.0,0.0,0.0,0.68262001156738,0.6440547655611176,17.0,2.0,0.0,0.018556005398110642,0.0,17.0
261,1.0,999.0,1.0,0.9736842105263158,0.0,0.0,0.0,0.9895833333333334,0.9440483802216539,395.0,31.0,7.0,0.015625,0.0,395.0
262,1.0,999.0,0.0,1.0,0.0,1.0,7.0,0.8136752136752138,0.7079152731326644,7.0,2.0,2.0,0.19999999999999996,1.0,6.0
263,0.6285714285714286,999.0,1.0,0.5945945945945946,0.0,0.0,0.0,0.4819047619047619,0.4313650793650794,1.0,0.0,0.0,0.16857142857142854,0.0,1.0
264,0.3925233644859813,999.0,1.0,0.4175824175824176,0.0,0.0,0.0,0.3851673626300789,0.3775825195001069,0.0,0.0,0.0,0.00954464108172598,0.0,0.0
265,0.8813559322033898,999.0,1.0,0.9393939393939394,0.0,0.0,0.0,0.8542372881355932,0.8234908506331123,139.0,13.0,3.0,0.0,0.0,139.0
266,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.7372677595628415,0.6133059293695456,2.0,2.0,1.0,0.28,1.0,1.0
267,0.7931034482758621,999.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.7621107479047362,0.7481954104914756,107.0,10.0,0.0,0.039005087620124446,0.0,107.0
268,0.7333333333333333,999.0,0.0,1.0,0.0,1.0,272.0,0.7083720551071981,0.7000232330643189,111.0,2.0,0.0,0.031205673758865182,15.0,96.0
269,0.5677966101694916,999.0,1.0,0.5614035087719298,0.0,0.0,0.0,0.5510813230448791,0.532329466095835,7.0,0.0,0.0,0.011274871039056777,0.0,7.0
270,0.5846153846153846,999.0,1.0,0.6481481481481481,0.0,0.0,0.0,0.5226495726495727,0.4852845396516283,2.0,0.0,0.0,0.08461538461538465,0.0,2.0
271,0.7058823529411765,999.0,0.0,1.0,0.0,1.0,7.0,0.6878296773254756,0.6506848193822984,6.0,2.0,0.0,0.0013368983957219305,2.0,4.0
272,1.0,999.0,0.0,1.0,0.0,1.0,974.0,0.8367144977733796,0.7858399845104662,96.0,4.0,1.0,0.23404255319148937,34.0,62.0
273,0.75,999.0,0.0,1.0,0.0,1.0,108.0,0.7016921913405181,0.6503082440972401,6.0,2.0,0.0,0.029069767441860517,5.0,1.0
274,0.9864864864864865,999.0,1.0,0.9787234042553191,0.0,0.0,0.0,0.7952365599057235,0.7199702187717169,5.0,2.0,1.0,0.2786213179471607,0.0,5.0
275,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.8143580012650222,0.6969497419127852,5.0,2.0,2.0,0.14516129032258063,2.0,3.0
276,0.75,999.0,0.0,1.0,0.0,1.0,6.0,0.69668911335578,0.6702861952861953,12.0,2.0,0.0,0.04629629629629628,1.0,11.0
277,0.9154929577464789,999.0,1.0,0.8918918918918919,0.0,0.0,0.0,0.7596778422555,0.7091977978130265,72.0,1.0,1.0,0.22318526543878658,0.0,72.0
278,0.9661016949152542,999.0,1.0,0.9393939393939394,0.0,0.0,0.0,0.8980360505784235,0.8235673930589185,35.0,5.0,2.0,0.0,0.0,35.0
279,0.7727272727272727,999.0,0.0,1.0,0.0,1.0,1.0,0.6042424242424242,0.5557063228178304,3.0,1.0,0.0,0.23272727272727267,1.0,2.0
280,0.5301204819277109,999.0,1.0,0.49411764705882355,0.0,0.0,0.0,0.4873530023490578,0.4732606978440697,1.0,0.0,0.0,0.05885611411161895,0.0,1.0
281,0.6666666666666666,999.0,0.0,1.0,0.0,1.0,37.0,0.6280864197530863,0.6117003367003366,10.0,0.0,0.0,0.04166666666666663,5.0,5.0
282,0.28,999.0,1.0,0.38461538461538464,0.0,0.0,0.0,0.2772413793103448,0.27010826844642194,0.0,0.0,0.0,0.004137931034482789,0.0,0.0
283,0.4166666666666667,999.0,1.0,0.5161290322580645,0.0,0.0,0.0,0.3433429563185208,0.3159358437211824,0.0,0.0,0.0,0.1051912568306011,0.0,0.0
284,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.8596681096681097,0.7735786435786436,13.0,3.0,2.0,0.15909090909090906,3.0,10.0
285,0.7818181818181819,999.0,0.0,1.0,0.0,1.0,1.0,0.6794773128106462,0.609324892550699,4.0,1.0,0.0,0.09663299663299663,1.0,3.0
286,1.0,999.0,0.0,1.0,0.0,1.0,35.0,0.8228632478632479,0.7685146966854284,21.0,4.0,1.0,0.2564102564102564,17.0,4.0
287,0.5,999.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.489795918367347,0.4816326530612245,2.0,0.0,0.0,0.0,0.0,2.0
288,0.7666666666666667,999.0,1.0,1.0,0.0,0.0,0.0,0.7108843537414966,0.6442376950780313,4.0,2.0,0.0,0.03333333333333344,0.0,4.0
289,1.0,999.0,0.0,1.0,0.0,1.0,11.0,0.8988872762457669,0.8198782714546562,14.0,4.0,2.0,0.07692307692307687,2.0,12.0
290,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.54,0.43105882352941177,1.0,1.0,1.0,0.6799999999999999,0.0,1.0
291,0.5609756097560976,999.0,1.0,0.6388888888888888,0.0,0.0,0.0,0.5279009608277901,0.4943467541028516,3.0,0.0,0.0,0.03824833702882491,0.0,3.0
292,0.8108108108108109,999.0,1.0,0.6617647058823529,0.0,0.0,0.0,0.7489027489027489,0.7101011430125354,14.0,3.0,1.0,0.0928620928620929,0.0,14.0
293,0.7692307692307693,999.0,0.0,1.0,0.0,1.0,2.0,0.7098027245086068,0.6441677345702114,5.0,1.0,0.0,0.0708180708180709,2.0,3.0
294,0.7543859649122807,999.0,0.0,1.0,0.0,1.0,15.0,0.7253235547886109,0.6951159315046426,14.0,3.0,0.0,0.03771929824561404,4.0,10.0
295,0.7808219178082192,999.0,1.0,0.7450980392156863,0.0,0.0,0.0,0.7738812785388127,0.7576370377999794,141.0,5.0,0.0,0.0,0.0,141.0
296,0.864406779661017,999.0,0.0,1.0,0.0,1.0,4.0,0.6688723081961845,0.620245722382927,6.0,1.0,1.0,0.2846966347334807,2.0,4.0
297,0.6461538461538462,999.0,1.0,0.8157894736842105,0.0,0.0,0.0,0.6176379176379176,0.5945683694836237,14.0,0.0,0.0,0.0,0.0,14.0
298,0.7681159420289855,999.0,1.0,0.6875,0.0,0.0,0.0,0.657427536231884,0.5811171661233521,4.0,1.0,0.0,0.10144927536231885,0.0,4.0
299,0.6338028169014085,999.0,1.0,0.8125,0.0,0.0,0.0,0.5785767234988882,0.5507604919306581,6.0,0.0,0.0,0.08117123795404002,0.0,6.0
300,0.575,999.0,1.0,0.575,0.0,0.0,0.0,0.4964285714285714,0.4717460317460317,1.0,0.0,0.0,0.11785714285714283,0.0,1.0
301,1.0,999.0,0.0,1.0,0.0,1.0,14.0,0.797588005215124,0.695691804478602,6.0,2.0,1.0,0.2033898305084746,2.0,4.0
302,0.5625,999.0,0.0,1.0,0.0,1.0,3.0,0.5097419402543626,0.4706143949218483,2.0,0.0,0.0,0.05229591836734693,0.0,2.0
303,1.0,999.0,0.0,1.0,0.0,1.0,22.0,0.873097904105656,0.7991275596676947,9.0,4.0,2.0,0.14814814814814814,4.0,5.0
304,0.3055555555555556,999.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.27158803900964185,0.26051379901554117,0.0,0.0,0.0,0.04024943310657597,0.0,0.0
305,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.6384180790960453,0.5661016949152543,1.0,1.0,1.0,0.5423728813559322,0.0,1.0
306,0.2692307692307692,999.0,1.0,0.35714285714285715,0.0,0.0,0.0,0.2564102564102564,0.25155140626838735,0.0,0.0,0.0,0.019230769230769218,0.0,0.0
307,0.391304347826087,999.0,0.0,1.0,0.0,1.0,6.0,0.37081939799331104,0.3606879252681352,0.0,0.0,0.0,0.016304347826086973,0.0,0.0
308,0.7966101694915254,999.0,0.0,1.0,0.0,1.0,272.0,0.7667386462407649,0.7416212323413715,37.0,4.0,0.0,0.027379400260756137,23.0,14.0
309,0.5283018867924528,999.0,1.0,0.5952380952380952,0.0,0.0,0.0,0.48148148148148145,0.44834094368340943,1.0,0.0,0.0,0.05660377358490565,0.0,1.0
310,0.6909090909090909,999.0,1.0,0.5185185185185185,0.0,0.0,0.0,0.6242278133309956,0.5681461056988286,4.0,0.0,0.0,0.06795827123695974,0.0,4.0
311,0.7352941176470589,999.0,1.0,0.7419354838709677,0.0,0.0,0.0,0.7097445038621509,0.6854958251243082,10.0,1.0,0.0,0.03832442067736186,0.0,10.0
312,1.0,999.0,0.0,1.0,0.0,1.0,7.0,0.7175536881419234,0.610140056022409,3.0,1.0,1.0,0.3571428571428571,1.0,2.0
313,0.3,999.0,1.0,0.35714285714285715,0.0,0.0,0.0,0.28452380952380946,0.27481937602627254,0.0,0.0,0.0,0.01428571428571429,0.0,0.0
314,0.9574468085106383,999.0,1.0,1.0,0.0,0.0,0.0,0.8957974173448608,0.8427255303709776,22.0,7.0,3.0,0.04928354320451589,0.0,22.0
315,1.0,999.0,0.0,1.0,0.0,1.0,1073.0,0.9555555555555556,0.8946236559139784,467.0,36.0,5.0,0.0,286.0,181.0
316,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.7000000000000001,0.62,5.0,1.0,1.0,0.4,1.0,4.0
317,0.4126984126984127,999.0,0.0,1.0,0.0,1.0,3.0,0.38486312399355876,0.36954739246842444,0.0,0.0,0.0,0.03588681849551412,0.0,0.0
318,0.3023255813953488,999.0,1.0,0.325,0.0,0.0,0.0,0.28561179510563917,0.28117099863201095,0.0,0.0,0.0,0.022325581395348792,0.0,0.0
319,0.5769230769230769,999.0,1.0,0.36538461538461536,0.0,0.0,0.0,0.5432929139825692,0.4903636657186353,3.0,0.0,0.0,0.04120879120879117,0.0,3.0
320,0.8431372549019608,999.0,0.0,1.0,0.0,1.0,2.0,0.6808697838109602,0.5366743629551979,2.0,2.0,2.0,0.016214177978883915,2.0,0.0
321,1.0,999.0,0.0,1.0,0.0,1.0,27.0,0.8456349206349206,0.6744507198228128,3.0,3.0,1.0,0.22499999999999998,3.0,0.0
322,0.4153846153846154,999.0,1.0,0.825,0.0,0.0,0.0,0.4000438620538407,0.39487147207745926,0.0,0.0,0.0,0.021941992433795743,0.0,0.0
323,0.625,999.0,1.0,0.7647058823529411,0.0,0.0,0.0,0.5873169681309217,0.5439915246635474,4.0,0.0,0.0,0.043604651162790664,0.0,4.0
324,0.515625,999.0,1.0,0.7166666666666667,0.0,0.0,0.0,0.47612765791119455,0.4417329327748857,1.0,0.0,0.0,0.054086538461538436,0.0,1.0
325,0.7714285714285715,999.0,1.0,0.6981132075471698,0.0,0.0,0.0,0.7042821606254442,0.6718446586941071,197.0,2.0,0.0,0.05501066098081031,0.0,197.0
326,0.8888888888888888,999.0,0.0,1.0,0.0,1.0,1.0,0.7257959714100064,0.616609658317702,2.0,2.0,2.0,0.08187134502923976,1.0,1.0
327,1.0,999.0,0.0,1.0,0.0,1.0,974.0,0.8497150997150996,0.7935146966854283,152.0,9.0,2.0,0.19444444444444442,53.0,99.0
328,0.5657894736842105,999.0,1.0,0.515625,0.0,0.0,0.0,0.5457753579350676,0.5249652147610405,4.0,0.0,0.0,0.0,0.0,4.0
329,1.0,999.0,0.0,1.0,0.0,1.0,974.0,0.8355825461088618,0.7757681323164799,134.0,3.0,1.0,0.23684210526315785,47.0,87.0
330,0.6590909090909091,999.0,1.0,0.6190476190476191,0.0,0.0,0.0,0.6331923890063424,0.5737436981623028,3.0,0.0,0.0,0.0,0.0,3.0
331,0.5918367346938775,999.0,1.0,0.660377358490566,0.0,0.0,0.0,0.5832438238453276,0.5789433151612184,36.0,0.0,0.0,0.012889366272824887,0.0,36.0
332,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9523657628920787,0.9423285486443381,282.0,65.0,28.0,0.07017543859649122,0.0,282.0
333,0.7258064516129032,999.0,1.0,0.8157894736842105,0.0,0.0,0.0,0.7086021505376344,0.6969896485315359,97.0,2.0,0.0,0.018114143920595516,0.0,97.0
334,0.9032258064516129,999.0,0.0,1.0,0.0,1.0,50.0,0.7787936288885056,0.7236041630728538,10.0,4.0,1.0,0.17595307917888559,10.0,0.0
335,0.782608695652174,999.0,1.0,0.782608695652174,0.0,0.0,0.0,0.7316387959866221,0.683121208626456,16.0,2.0,0.0,0.06260869565217397,0.0,16.0
