abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,_original_row_id,_canonical_smiles,_scaffold,external_test_source,split,source_group,source_file,_ae_pre_source_row,supplement_group,dataset,subset_or_state,source_status,std_stokes_shift_nm,std_epsilon,std_reference,std_reference_doi,assigned_scaffold,_ae_pre_merged_row,ae_pre_split
,,,4.14921911265538,O=C1C=CC([N+](=O)[O-])=C/C1=C\C1=C2C(=CN(Cc3ccccc3)c3ccccc32)CCC1,ClC(Cl)Cl,,Epsilon,4.0,Cyanine,3.0,443.0,O=C1C=CC([N+](=O)[O-])=C/C1=C\C1=C2C(=CN(Cc3ccccc3)c3ccccc32)CCC1,O=C1C=CC=C/C1=C\C1=C2C(=CN(Cc3ccccc3)c3ccccc32)CCC1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,47,,,,,,,,,,45,calibration85
468.0,,,,N#CC(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(/C=C/c4ccc(C=C(C#N)C(=O)O)s4)cc3)cc2)s1)C(=O)O,CCO,10.1039/b910654e,DSSCDB,6.0,Triphenylamine,1.0,454.0,N#CC(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(/C=C/c4ccc(C=C(C#N)C(=O)O)s4)cc3)cc2)s1)C(=O)O,C(=Cc1cccs1)c1ccc(N(c2ccccc2)c2ccc(/C=C/c3cccs3)cc2)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,48,,,,,,,,,,46,calibration85
,,,4.842609239610562,CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(/C=C/C4=C(Cl)[C-](Cl)C(=C(c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)C(Cl)=C4Cl)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1/C=C/C1=C(Cl)[C-](Cl)C(=C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(Cl)=C1Cl,ClCCl,,Epsilon,13.0,6n6,1.0,455.0,CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(/C=C/C4=C(Cl)[C-](Cl)C(=C(c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)C(Cl)=C4Cl)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1/C=C/C1=C(Cl)[C-](Cl)C(=C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(Cl)=C1Cl,C1=CC(=C(c2ccccc2)c2ccccc2)[CH-]C=C1/C=C/c1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/C4=C[CH-]C(=C(c5ccccc5)c5ccccc5)C=C4)cc3)cc2)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,49,,,,,,,,,,47,calibration85
,,,4.869999995942471,FC(F)(F)c1c2nc(c(C(F)(F)F)c3[nH]c(c(Br)c3Br)c(C(F)(F)F)c3nc(c(C(F)(F)F)c4[nH]c1c(Br)c4Br)C(Br)=C3Br)C(Br)=C2Br,ClC(Cl)Cl,,Epsilon,7.0,Porphyrin,2.0,487.0,FC(F)(F)c1c2nc(c(C(F)(F)F)c3[nH]c(c(Br)c3Br)c(C(F)(F)F)c3nc(c(C(F)(F)F)c4[nH]c1c(Br)c4Br)C(Br)=C3Br)C(Br)=C2Br,C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,51,,,,,,,,,,49,calibration85
,,,4.311753861055754,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,CC#N,,Epsilon,13.0,6n6,1.0,489.0,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,O=C(c1cccc(Cc2nncc3ccccc23)c1)N1CCN([NH+]=NOc2ccccc2)CC1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,52,,,,,,,,,,50,calibration85
,,,0.6812412546328991,COc1ccc(C=CC2=[N+]3C(=C(c4ccncc4)c4c(C)c(I)c(C=Cc5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2I)cc1,CO,,Epsilon,5.0,BODIPY,2.0,518.0,COc1ccc(C=CC2=[N+]3C(=C(c4ccncc4)c4c(C)c(I)c(C=Cc5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2I)cc1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C(c2ccncc2)=C2C=CC(C=Cc3ccccc3)=[N+]12,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,53,,,,,,,,,,51,calibration85
454.0,,,,CCCCCCCCn1c(=O)/c(=C\c2ccc(-c3ccc4c(c3)[C@H]3CCC[C@H]3N4c3ccc4c(c3)c3ccccc3n4CCCCC)cc2)s/c1=C(/C#N)C(=O)O,CO,10.1016/j.dyepig.2018.03.072,Dye aggregation,3.0,Carbazole,1.0,535.0,CCCCCCCCn1c(=O)/c(=C\c2ccc(-c3ccc4c(c3)[C@H]3CCC[C@H]3N4c3ccc4c(c3)c3ccccc3n4CCCCC)cc2)s/c1=C(/C#N)C(=O)O,C=c1[nH]c(=O)/c(=C\c2ccc(-c3ccc4c(c3)[C@H]3CCC[C@H]3N4c3ccc4[nH]c5ccccc5c4c3)cc2)s1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,54,,,,,,,,,,52,calibration85
,,,4.789999998688878,CCCCCC/C1=C2\C=CC(=N2)[C@@H](C(C)(C)CC(=O)OC)c2ccc([nH]2)/C(CCCCCC)=C2/C=CC(=N2)[C@@H](C(C)(C)CC(=O)OC)c2ccc1[nH]2,ClCCl,,Epsilon,7.0,Porphyrin,1.0,543.0,CCCCCC/C1=C2\C=CC(=N2)[C@@H](C(C)(C)CC(=O)OC)c2ccc([nH]2)/C(CCCCCC)=C2/C=CC(=N2)[C@@H](C(C)(C)CC(=O)OC)c2ccc1[nH]2,C1=CC2=NC1=Cc1ccc([nH]1)CC1=N/C(=C\c3ccc([nH]3)C2)C=C1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,55,,,,,,,,,,53,calibration85
,561.0,,,CCCCCCCCC1(CCCCCCCC)c2cc(C=C(C#N)C(=O)O)ccc2-c2ccc(/C=C/c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc21,ClCCl,10.1016/j.tet.2011.09.008,"DSSCDB,Dye aggregation",6.0,Triphenylamine,1.0,562.0,CCCCCCCCC1(CCCCCCCC)c2cc(C=C(C#N)C(=O)O)ccc2-c2ccc(/C=C/c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc21,C(=C/c1ccc2c(c1)Cc1cc(/C=C/c3ccc4c(c3)Cc3ccccc3-4)ccc1-2)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,56,,,,,,,,,,54,calibration85
387.0,433.0,0.82,5.110000151133113,CCCCCCCCCC1(CCCCCCCCC)c2cc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)ccc2-c2ccc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)cc21,Cc1ccccc1,10.1021/ol017150e,Deep4Chem,13.0,6n6,1.0,567.0,CCCCCCCCCC1(CCCCCCCCC)c2cc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)ccc2-c2ccc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)cc21,C(#Cc1ccc(C#Cc2ccc3c(c2)Cc2cc(C#Cc4ccc(C#Cc5ccccc5)cc4)ccc2-3)cc1)c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,57,,,,,,,,,,55,calibration85
,,,4.620000642300068,COc1ccc(Cc2nccc3cc4c(cc23)OCO4)cc1OCc1ccccc1,CO,,Epsilon,10.0,5p6,1.0,596.0,COc1ccc(Cc2nccc3cc4c(cc23)OCO4)cc1OCc1ccccc1,c1ccc(COc2cccc(Cc3nccc4cc5c(cc34)OCO5)c2)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,60,,,,,,,,,,58,calibration85
521.0,,,,CCCCCCC1CC(C)(CCCCCC)N(C)C2=CC(=[O+]C)C(=CC=C3C=CN(CC(=O)O)C=C3)C=C21,ClCCl,10.1002/chem.201200826,Dye aggregation,4.0,Cyanine,1.0,600.0,CCCCCCC1CC(C)(CCCCCC)N(C)C2=CC(=[O+]C)C(=CC=C3C=CN(CC(=O)O)C=C3)C=C21,[O+]=C1C=C2NCCCC2=CC1=CC=C1C=CNC=C1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,61,,,,,,,,,,59,calibration85
440.0,506.0,,3.030194785356751,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1cccc(Oc2ccccc2)c1,C1CCOC1,10.1021/jo301101x,Deep4Chem,13.0,6n6,1.0,607.0,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1cccc(Oc2ccccc2)c1,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1cccc(Oc2ccccc2)c1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,62,,,,,,,,,,60,calibration85
468.0,,0.43,4.6230000165633545,CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,CO,,PhotochemCAD,13.0,6n6,1.0,619.0,CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,C=C1C=COC(/C=C/c2ccccc2)=C1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,63,,,,,,,,,,61,calibration85
,383.0,0.01,,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CCCCCC,10.1021/jp512583m,Deep4Chem,12.0,5n6,12.0,671.0,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,64,,,,,,,,,,62,calibration85
,,,4.3979400086720375,C/C=C1/CN2[C@@H]3CC45c6cc(OC)ccc6N(C)[C@]4(O3)[C@@H]2C[C@@H]1C5(COC(=O)c1cc(OC)c(OC)c(OC)c1)C(=O)OC,CO,,Epsilon,10.0,5p6,1.0,692.0,C/C=C1/CN2[C@@H]3CC45c6cc(OC)ccc6N(C)[C@]4(O3)[C@@H]2C[C@@H]1C5(COC(=O)c1cc(OC)c(OC)c(OC)c1)C(=O)OC,C=C1CN2[C@@H]3CC45c6ccccc6N[C@]4(O3)[C@@H]2C[C@@H]1C5COC(=O)c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,66,,,,,,,,,,64,calibration85
426.0,,,,CCCCCCOc1cc(-c2ccc(-n3c(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3/C=C(\C#N)C(=O)O)cc2)c(OCCCCCC)cc1-c1ccc(-n2c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2/C=C(\C#N)C(=O)O)cc1,ClCCl,10.1039/C2JM30200D,"DSSCDB,Dye aggregation",6.0,Triphenylamine,1.0,697.0,CCCCCCOc1cc(-c2ccc(-n3c(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3/C=C(\C#N)C(=O)O)cc2)c(OCCCCCC)cc1-c1ccc(-n2c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2/C=C(\C#N)C(=O)O)cc1,C(=C/c1cccn1-c1ccc(-c2ccc(-c3ccc(-n4cccc4/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,67,,,,,,,,,,65,calibration85
,,,4.84999999807734,COC(=O)c1ccc(-c2c3nc(cc4ccc(cc5nc(cc6ccc2[nH]6)C=C5)[nH]4)C=C3)cc1,ClCCl,,Epsilon,7.0,Porphyrin,1.0,708.0,COC(=O)c1ccc(-c2c3nc(cc4ccc(cc5nc(cc6ccc2[nH]6)C=C5)[nH]4)C=C3)cc1,C1=Cc2cc3ccc([nH]3)c(-c3ccccc3)c3nc(cc4ccc(cc1n2)[nH]4)C=C3,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,68,,,,,,,,,,66,calibration85
535.0,560.0,,,CCCCN(CCCC)c1ccc2c(-c3cc(C)cc(C)c3)c3ccc(=[NH2+])cc-3oc2c1,O,10.1021/ja068230m,ChemFluo,15.0,Benz,1.0,710.0,CCCCN(CCCC)c1ccc2c(-c3cc(C)cc(C)c3)c3ccc(=[NH2+])cc-3oc2c1,[NH2+]=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,69,,,,,,,,,,67,calibration85
,,,5.518645524330312,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccccc4OCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl,,Epsilon,7.0,Porphyrin,1.0,733.0,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccccc4OCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3OCCCO[C@H]3CC[C@H](O[C@@H]4CCCCO4)CO3)c3ccc([nH]3)c2-c2ccccc2)C=C1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,72,,,,,,,,,,70,calibration85
,,,4.253822438708073,OC1=C2C(c3ccccc3)=NC(O)=C2C(C(c2ccccc2)c2ccccc2)=N1,CS(C)=O,,Epsilon,13.0,6n6,1.0,742.0,OC1=C2C(c3ccccc3)=NC(O)=C2C(C(c2ccccc2)c2ccccc2)=N1,C1=C2C(=CN=C2c2ccccc2)C(C(c2ccccc2)c2ccccc2)=N1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,73,,,,,,,,,,71,calibration85
570.0,584.0,,,COc1ccc(/C=C/C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)cc1,CS(C)=O,10.1002/minf.201000089,BODIPY,5.0,BODIPY,1.0,767.0,COc1ccc(/C=C/C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)cc1,[BH2-]1n2cccc2C=C2C=CC(/C=C/c3ccccc3)=[N+]12,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,75,,,,,,,,,,73,calibration85
,,,5.640000011451263,Nc1cccc(-c2cccc(NC(=O)c3ccc(-c4c5nc(c(-c6ccccc6)c6ccc([nH]6)c(-c6ccccc6)c6nc(c(-c7ccccc7)c7ccc4[nH]7)C=C6)C=C5)cc3)c2)c1,ClC(Cl)Cl,,Epsilon,7.0,Porphyrin,1.0,793.0,Nc1cccc(-c2cccc(NC(=O)c3ccc(-c4c5nc(c(-c6ccccc6)c6ccc([nH]6)c(-c6ccccc6)c6nc(c(-c7ccccc7)c7ccc4[nH]7)C=C6)C=C5)cc3)c2)c1,O=C(Nc1cccc(-c2ccccc2)c1)c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,76,,,,,,,,,,74,calibration85
337.0,,0.0,4.24300082184953,COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCCCCC,10.1021/ol062490r,"Deep4Chem,Epsilon",2.0,Coumarin,8.0,794.0,COc1ccc2cc3c(C)cc(=O)oc3cc2c1,O=c1ccc2cc3ccccc3cc2o1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,77,,,,,,,,,,75,calibration85
,,,5.259997408448513,C1=CC(=[N+]([C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)[C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)C=CC1=C(c1ccccc1)c1ccccc1,O=C(O)C(F)(F)F,,Epsilon,13.0,6n6,1.0,795.0,C1=CC(=[N+]([C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)[C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)C=CC1=C(c1ccccc1)c1ccccc1,C1=CC(=[N+]([C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)[C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)C=CC1=C(c1ccccc1)c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,78,,,,,,,,,,76,calibration85
,,,4.499989334334184,C/C=C1/N=C(O)CC[C@H](C(=O)O)N=C(O)[C@@H](C)C(/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)N=C(O)[C@H](CCCNC(=N)N)N=C(O)C[C@H](C(=O)O)N=C(O)[C@H](C[C@@H](C)CC)N=C(O)[C@@H](C)N=C1O,CO,,Epsilon,15.0,Benz,1.0,832.0,C/C=C1/N=C(O)CC[C@H](C(=O)O)N=C(O)[C@@H](C)C(/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)N=C(O)[C@H](CCCNC(=N)N)N=C(O)C[C@H](C(=O)O)N=C(O)[C@H](C[C@@H](C)CC)N=C(O)[C@@H](C)N=C1O,C=C1C=NCC=NCC=NCCC=NCC=NC(/C=C/C=C/CCCc2ccccc2)CC=NCCCC=N1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,80,,,,,,,,,,78,calibration85
429.0,553.0,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C=Cc2ccc(C=C(C#N)C(=O)O)s2)cc1,CC#N,10.1021/ol9022936,DSSCDB,3.0,Carbazole,1.0,839.0,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C=Cc2ccc(C=C(C#N)C(=O)O)s2)cc1,C(=Cc1cccs1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,81,,,,,,,,,,79,calibration85
364.0,473.0,,,CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-1,ClC(Cl)Cl,10.1021/jo071064w,Deep4Chem,6.0,Triphenylamine,8.0,852.0,CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-1,c1ccc(B(c2ccccc2)c2ccc3c(c2)Cc2c-3c3c(c4c2-c2ccc(N(c5ccccc5)c5ccccc5)cc2C4)-c2ccc(B(c4ccccc4)c4ccccc4)cc2C3)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,82,,,,,,,,,,80,calibration85
377.0,393.0,,,N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,CN(C)C=O,10.1016/j.molstruc.2017.07.010,Deep4Chem,11.0,6p6,9.0,870.0,N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,c1ccc2c(-n3ccnn3)ccnc2c1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,83,,,,,,,,,,81,calibration85
,,,5.212187604403958,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(NC(=O)[C@@H]5CCCN5C(=O)OCc5ccccc5)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CN(C)C=O,,Epsilon,7.0,Porphyrin,1.0,874.0,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(NC(=O)[C@@H]5CCCN5C(=O)OCc5ccccc5)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,O=C(Nc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1)[C@@H]1CCCN1C(=O)OCc1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,84,,,,,,,,,,82,calibration85
574.0,600.0,0.31,,Cc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,CCCCCC,10.1039/c2ob06689k,BODIPY,5.0,BODIPY,6.0,877.0,Cc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(c3ccc[nH]3)=[N+]12,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,85,,,,,,,,,,83,calibration85
,,,4.809997155362193,OC(c1ccccc1)(c1ccccc1)c1ccc([N+](=C2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)[C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)cc1,CC(=O)O,,Epsilon,13.0,6n6,1.0,883.0,OC(c1ccccc1)(c1ccccc1)c1ccc([N+](=C2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)[C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)cc1,C1=CC(=[N+](c2ccc(C(c3ccccc3)c3ccccc3)cc2)[C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)C=CC1=C(c1ccccc1)c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,86,,,,,,,,,,84,calibration85
385.0,386.0,0.14,,CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,ClC(Cl)Cl,"10.1016/j.dyepig.2015.10.031,10.1016/j.jphotochem.2016.07.015",Deep4Chem,8.0,PAHs,1.0,885.0,CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,O=C1NCc2cc3ccc4cccc5ccc(c21)c3c45,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,87,,,,,,,,,,85,calibration85
,,,4.563991022586152,CC(C)(C)/C=C1/c2c(ccc3ccccc23)OCC1O,CC#N,,Epsilon,8.0,PAHs,1.0,889.0,CC(C)(C)/C=C1/c2c(ccc3ccccc23)OCC1O,C=C1CCOc2ccc3ccccc3c21,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,88,,,,,,,,,,86,calibration85
438.0,522.0,,,CC[n+]1c(-c2ccccc2)c2cc(N=C(O)N[C@H]3C[C@@H]([NH3+])[C@H](O)[C@@H](O)[C@@H]3O)ccc2c2ccc(NC(=O)N[C@@H]3C[C@H]([NH3+])[C@@H](O)[C@@H](O)[C@H]3O)cc21,O,10.1016/j.bmc.2003.08.006,Deep4Chem,11.0,6p6,1.0,896.0,CC[n+]1c(-c2ccccc2)c2cc(N=C(O)N[C@H]3C[C@@H]([NH3+])[C@H](O)[C@@H](O)[C@@H]3O)ccc2c2ccc(NC(=O)N[C@@H]3C[C@H]([NH3+])[C@@H](O)[C@@H](O)[C@H]3O)cc21,O=C(Nc1ccc2c(c1)[nH+]c(-c1ccccc1)c1cc(N=CNC3CCCCC3)ccc12)NC1CCCCC1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,89,,,,,,,,,,87,calibration85
470.0,,,,N#C/C(=C\c1ccc(-c2ccc(N3c4ccccc4C=Cc4ccccc43)cc2)s1)C(=O)O,ClCCl,10.1016/j.tet.2014.02.074,"DSSCDB,Dye aggregation",6.0,Triphenylamine,1.0,915.0,N#C/C(=C\c1ccc(-c2ccc(N3c4ccccc4C=Cc4ccccc43)cc2)s1)C(=O)O,C1=Cc2ccccc2N(c2ccc(-c3cccs3)cc2)c2ccccc21,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,90,,,,,,,,,,88,calibration85
510.0,,,,COC(=O)c1c(C(=O)OC)c2ccc(C=Cc3c4ccccc4cc4ccccc34)nn2c1C(=O)OC,CCCCCC,,ChemDataExtractor,8.0,PAHs,1.0,961.0,COC(=O)c1c(C(=O)OC)c2ccc(C=Cc3c4ccccc4cc4ccccc34)nn2c1C(=O)OC,C(=Cc1c2ccccc2cc2ccccc12)c1ccc2cccn2n1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,95,,,,,,,,,,93,calibration85
